variable_name,variable_label,avail_from_dt,table_name
hofbqw,Quarterly gas and elec bill in the winter,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofbqwl,Quarterly gas and elec bill in the winter - bracket min value (hofbqw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofbqwu,Quarterly gas and elec bill in the winter - bracket max value (hofbqw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofbqwe,Quarterly gas and elec bill in the winter - bracket entry point (hofbqw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofbqwr,Quarterly gas and elec bill in the winter - bracket result (hofbqw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofbqs,Quarterly gas and elec bill in the summer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofbqsl,Quarterly gas and elec bill in the summer - bracket min value (hofbqs),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofbqsu,Quarterly gas and elec bill in the summer - bracket max value (hofbqs),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofbqse,Quarterly gas and elec bill in the summer - bracket entry point (hofbqs),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofbqsr,Quarterly gas and elec bill in the summer - bracket result (hofbqs),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofpw,Average wkly gas and elec meter payment in the winter,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofpwl,Average wkly gas and elec meter payment in the winter - bracket min value (hofpw,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofpwu,Average wkly gas and elec meter payment in the winter - bracket max value (hofpw,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofpwe,Average wkly gas and elec meter payment in the winter - bracket entry point (hof,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofpwr,Average wkly gas and elec meter payment in the winter - bracket result (hofpw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofps,Average wkly gas and elec meter payment in the summer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofpsl,Average wkly gas and elec meter payment in the summer - bracket min value (hofps,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofpsu,Average wkly gas and elec meter payment in the summer - bracket max value (hofps,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofpse,Average wkly gas and elec meter payment in the summer - bracket entry point (hof,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofpsr,Average wkly gas and elec meter payment in the summer - bracket result (hofps),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofow,Average wkly gas and elec payment in the winter,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofowl,Average wkly gas and elec other payment in the winter - bracket min value (hofow,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofowu,Average wkly gas and elec other payment in the winter - bracket max value (hofow,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofowe,Average wkly gas and elec other payment in the winter - bracket entry point (hof,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofowr,Average wkly gas and elec other payment in the winter - bracket result (hofow),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofos,Average wkly gas and elec payment in the summer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofosl,Average wkly gas and elec other payment in the summer - bracket min value (hofos,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofosu,Average wkly gas and elec other payment in the summer - bracket max value (hofos,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofose,Average wkly gas and elec other payment in the summer - bracket entry point (hof,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofosr,Average wkly gas and elec other payment in the summer - bracket result (hofos),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofsp,Whether staywarm payment weekly; monthly or quarterly: gas and elec,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofsw,Weekly staywarm payment: gas and elec,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofswl,Weekly staywarm payment: gas and elec - bracket min value (hofsw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofswu,Weekly staywarm payment: gas and elec - bracket max value (hofsw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofswe,Weekly staywarm payment: gas and elec - bracket entry point (hofsw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofswr,Weekly staywarm payment: gas and elec - bracket result (hofsw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofsm,Monthly staywarm payment: gas and elec,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofsml,Monthly staywarm payment: gas and elec - bracket min value (hofsm),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofsmu,Monthly staywarm payment: gas and elec - bracket max value (hofsm),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofsme,Monthly staywarm payment: gas and elec - bracket entry point (hofsm),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofsmr,Monthly staywarm payment: gas and elec - bracket result (hofsm),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofsq,Quarterly staywarm payment: gas and elec,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofsql,Quarterly staywarm payment: gas and elec - bracket min value (hofsq),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofsqu,Quarterly staywarm payment: gas and elec - bracket max value (hofsq),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofsqe,Quarterly staywarm payment: gas and elec - bracket entry point (hofsq),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofsqr,Quarterly staywarm payment: gas and elec - bracket result (hofsq),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogpay,Method used to pay for gas,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogd,Whether gas direct debit is monthly or quarterly,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogdm,Monthly direct debit for gas,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogdml,Monthly gas direct debit - bracket min value (hogdm),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogdmu,Monthly gas direct debit - bracket max value (hogdm),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogdme,Monthly gas direct debit - bracket entry point (hogdm),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogdmr,Monthly gas direct debit - bracket result (hogdm),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogdq,Quarterly direct debit for gas,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogdql,Quarterly gas direct debit - bracket min value (hogdq),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogdqu,Quarterly gas direct debit - bracket max value (hogdq),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogdqe,Quarterly gas direct debit - bracket entry point (hogdq),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogdqr,Quarterly gas direct debit - bracket result (hogdq),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogbp,Whether gas bill is monthly or quarterly,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogbmw,Monthly gas bill in the winter,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogbmwl,Monthly gas bill in the winter - bracket min value (hogbmw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogbmwu,Monthly gas bill in the winter - bracket max value (hogbmw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogbmwe,Monthly gas bill in the winter - bracket entry point (hogbmw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogbmwr,Monthly gas bill in the winter - bracket result (hogbmw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogbms,Monthly gas bill in the summer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogbmsl,Monthly gas bill in the summer - bracket min value (hogbms),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogbmsu,Monthly gas bill in the summer - bracket max value (hogbms),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogbmse,Monthly gas bill in the summer - bracket entry point (hogbms),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogbmsr,Monthly gas bill in the summer - bracket result (hogbms),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogbqw,Quarterly gas bill in the winter,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogbqwl,Quarterly gas bill in the winter - bracket min value (hogbqw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogbqwu,Quarterly gas bill in the winter - bracket max value (hogbqw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogbqwe,Quarterly gas bill in the winter - bracket entry point (hogbqw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogbqwr,Quarterly gas bill in the winter - bracket result (hogbqw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogbqs,Quarterly gas bill in the summer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogbqsl,Quarterly gas bill in the summer - bracket min value (hogbqs),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogbqsu,Quarterly gas bill in the summer - bracket max value (hogbqs),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogbqse,Quarterly gas bill in the summer - bracket entry point (hogbqs),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogbqsr,Quarterly gas bill in the summer - bracket result (hogbqs),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogpw,Average wkly gas meter payment in the winter,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogpwl,Average wkly gas meter payment in the winter - bracket min value (hogpw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogpwu,Average wkly gas meter payment in the winter - bracket max value (hogpw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogpwe,Average wkly gas meter payment in the winter - bracket entry point (hogpw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogpwr,Average wkly gas meter payment in the winter - bracket result (hogpw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogps,Average wkly gas meter payment in the summer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogpsl,Average wkly gas meter payment in the summer - bracket min value (hogps),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogpsu,Average wkly gas meter payment in the summer - bracket max value (hogps),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogpse,Average wkly gas meter payment in the summer - bracket entry point (hogps),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogpsr,Average wkly gas meter payment in the summer - bracket result (hogps),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogow,Average wkly gas payment in the winter,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogowl,Average wkly gas payment in the winter - bracket min value (hogow),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogowu,Average wkly gas payment in the winter - bracket max value (hogow),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogowe,Average wkly gas payment in the winter - bracket entry point (hogow),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogowr,Average wkly gas payment in the winter - bracket result (hogow),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogos,Average wkly gas payment in the summer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogosl,Average wkly gas payment in the summer - bracket min value (hogos),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogosu,Average wkly gas payment in the summer - bracket max value (hogos),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogose,Average wkly gas payment in the summer - bracket entry point (hogos),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hogosr,Average wkly gas payment in the summer - bracket result (hogos),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoepay,Method used to pay for electricity,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoed,Whether electricity direct debit is monthly or quarterly,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoedm,Monthly direct debit for electricity,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoedml,Monthly direct debit - electricity - bracket min value (hoedm),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoedmu,Monthly direct debit - electricity - bracket max value (hoedm),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoedme,Monthly direct debit - electricity - bracket entry point (hoedm),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoedmr,Monthly direct debit - electricity - bracket result (hoedm),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoedq,Quarterly direct debit - electricity,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoedql,Quarterly direct debit - electricity - bracket min value (hoedq),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoedqu,Quarterly direct debit - electricity - bracket max value (hoedq),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoedqe,Quarterly direct debit - electricity - bracket entry point (hoedq),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoedqr,Quarterly direct debit - electricity - bracket result (hoedq),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoeb,Whether electricity bill is monthly or quarterly,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoebmw,Monthly electricity bill in the winter,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoebmwl,Wkly monthly electricity bill in the winter - bracket min value (hoebmw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoebmwu,Wkly monthly electricity bill in the winter - bracket max value (hoebmw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoebmwe,Wkly monthly electricity bill in the winter - bracket entry point (hoebmw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoebmwr,Wkly monthly electricity bill in the winter - bracket result (hoebmw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoebms,Monthly electricity bill in the summer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoebmsl,Wkly monthly electricity bill in the summer - bracket min value (hoebms),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoebmsu,Wkly monthly electricity bill in the summer - bracket max value (hoebms),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoebmse,Wkly monthly electricity bill in the summer - bracket entry point (hoebms),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoebmsr,Wkly monthly electricity bill in the summer - bracket result (hoebms),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoebqw,Quarterly electricity bill in the winter,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoebqwl,Quarterly electricity bill in the winter - bracket min value (hoebqw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoebqwu,Quarterly electricity bill in the winter - bracket max value (hoebqw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoebqwe,Quarterly electricity bill in the winter - bracket entry point (hoebqw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoebqwr,Quarterly electricity bill in the winter - bracket result (hoebqw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoebqs,Quarterly electricity bill in the summer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoebqsl,Quarterly electricity bill in the summer - bracket min value (hoebqs),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoebqsu,Quarterly electricity bill in the summer - bracket max value (hoebqs),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoebqse,Quarterly electricity bill in the summer - bracket entry point (hoebqs),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoebqsr,Quarterly electricity bill in the summer - bracket result (hoebqs),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoepw,Average wkly elec meter payment in the winter,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoepwl,Average wkly elec meter payment in the winter - bracket min value (hoepw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoepwu,Average wkly elec meter payment in the winter - bracket max value (hoepw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoepwe,Average wkly elec meter payment in the winter - bracket entry point (hoepw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoepwr,Average wkly elec meter payment in the winter - bracket result (hoepw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoeps,Average wkly elec meter payment in the summer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoepsl,Average wkly elec meter payment in the summer - bracket min value (hoeps),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoepsu,Average wkly elec meter payment in the summer - bracket max value (hoeps),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoepse,Average wkly elec meter payment in the summer - bracket entry point (hoeps),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoepsr,Average wkly elec meter payment in the summer - bracket result (hoeps),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoeow,Average wkly elec payment in the winter,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoeowl,Average wkly elec payment in the winter - bracket min value (hoeow),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoeowu,Average wkly elec payment in the winter - bracket max value (hoeow),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoeowe,Average wkly elec payment in the winter - bracket entry point (hoeow),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoeowr,Average wkly elec payment in the winter - bracket result (hoeow),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoeos,Average wkly elec payment in the summer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoeosl,Average wkly elec payment in the summer - bracket min value (hoeos),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoeosu,Average wkly elec payment in the summer - bracket max value (hoeos),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoeose,Average wkly elec payment in the summer - bracket entry point (hoeos),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoeosr,Average wkly elec payment in the summer - bracket result (hoeos),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofcw,Wkly amt spent on coal/smokeless fuel in the winter,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofcwl,Wkly amt spent on coal/smokeless fuel in the winter - bracket min value (hofcw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofcwu,Wkly amt spent on coal/smokeless fuel in the winter - bracket max value (hofcw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofcwe,Wkly amt spent on coal/smokeless fuel in the winter - bracket entry point (hofcw,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofcwr,Wkly amt spent on coal/smokeless fuel in the winter - bracket result (hofcw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofcs,Wkly amt spent on coal/smokeless fuel in the summer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofcsl,Wkly amt spent on coal/smokeless fuel in the summer - bracket min value (hofcs),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofcsu,Wkly amt spent on coal/smokeless fuel in the summer - bracket max value (hofcs),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofcse,Wkly amt spent on coal/smokeless fuel in the summer - bracket entry point (hofcs,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofcsr,Wkly amt spent on coal/smokeless fuel in the summer - bracket result (hofcs),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofpgw,Wkly amt spent on paraffin/bottled gas in the winter,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofpgwl,Wkly amt spent on coal/smokeless fuel in the winter - bracket min value (hofpgw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofpgwu,Wkly amt spent on coal/smokeless fuel in the winter - bracket max value (hofpgw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofpgwe,Wkly amt spent on coal/smokeless fuel in the winter - bracket entry point (hofpg,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofpgwr,Wkly amt spent on coal/smokeless fuel in the winter - bracket result (hofpgw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofpgs,Wkly amt spent on paraffin/bottled gas in the summer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofpgsl,Wkly amt spent on paraffin/bottled gas in the summer - bracket min value (hofpgs,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofpgsu,Wkly amt spent on paraffin/bottled gas in the summer - bracket max value (hofpgs,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofpgse,Wkly amt spent on paraffin/bottled gas in the summer - bracket entry point (hofp,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofpgsr,Wkly amt spent on paraffin/bottled gas in the summer - bracket result (hofpgs),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofoiw,Wkly amt spent on oil in the winter,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofoiwl,Wkly amt spent on oil in the winter - bracket min value (hofoiw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofoiwu,Wkly amt spent on oil in the winter - bracket max value (hofoiw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofoiwe,Wkly amt spent on oil in the winter - bracket entry point (hofoiw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofoiwr,Wkly amt spent on oil in the winter - bracket result (hofoiw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofois,Wkly amt spent on oil in the summer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofoisl,Wkly amt spent on oil in the summer - bracket min value (hofois),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofoisu,Wkly amt spent on oil in the summer - bracket max value (hofois),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofoise,Wkly amt spent on oil in the summer - bracket entry point (hofois),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofoisr,Wkly amt spent on oil in the summer - bracket result (hofois),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofww,Wkly amt spent on wood in the winter,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofwwl,Wkly amt spent on wood in the winter - bracket min value (hofww),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofwwu,Wkly amt spent on wood in the winter - bracket max value (hofww),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofwwe,Wkly amt spent on wood in the winter - bracket entry point (hofww),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofwwr,Wkly amt spent on wood in the winter - bracket result (hofww),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofws,Wkly amt spent on wood in the summer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofwsl,Wkly amt spent on wood in the summer - bracket min value (hofws),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofwsu,Wkly amt spent on wood in the summer - bracket max value (hofws),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofwse,Wkly amt spent on wood in the summer - bracket entry point (hofws),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofwsr,Wkly amt spent on wood in the summer - bracket result (hofws),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofuemga,Fuels used in household for heating or other purpose: mains gas (merged),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofuemel,Fuels used in household for heating or other purpose: electricity (merged),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
